title,date,description,amount,hours,subtotal,discount,rate,rate_ptm,rate_nm,rate_wkn,rate_wkd,rate_wth,rate_ftm,omi,east_oak,down,atrium,broadway,meditation,west_oak,jingletown,up,kitchen,meridian,fdd,rcd,hdd,fd,pd,mrd
715002 Bike East Bay,2015-11-12,IHO Staffing,40,6,240,,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715002 Bike East Bay,2015-11-12,Speciality A/V Sound Technician,40,5.5,220,,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715002 Bike East Bay,2015-11-12,On Broadway,295,4,1180,0.3,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715002 Bike East Bay,2015-11-12,Set Up & Reset,50,2,100,,Non-member Weekday Rate - Marketing Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715003-2 National Poetry Slam,2015-08-14,IHO Staffing,50,6.5,325,,Part Time Member Weekend Rate - Partnership Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2 National Poetry Slam,2015-08-14,Set Up & Reset,75,2.5,187.5,1,Part Time Member Weekend Rate - Partnership Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2 National Poetry Slam,2015-08-14,On Broadway,255,4,1020,1,Part Time Member Weekend Rate - Partnership Discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
715003-2 National Poetry Slam,2015-08-14,Standard Janitorial/Waste Removal Fee,250,Flat Fee,250,,Part Time Member Weekend Rate - Partnership Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2 National Poetry Slam,2015-08-14,Speciality A/V Sound Technician,40,6,240,,Part Time Member Weekend Rate - Partnership Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715004-2 PAID_BART ,2015-07-27,IHO Staffing,35,3,105,,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 PAID_BART ,2015-07-27,Setup & Reset,50,1,50,1,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 PAID_BART ,2015-07-27,OMI Gallery,115,2,230,0.35,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 PAID_BART ,2015-07-27,Conference Room Janitorial/Waste Removal Fee,100,Flat Fee,100,,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 BART,2015-07-27,IHO Staffing,35,3,105,,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 BART,2015-07-27,Setup & Reset,50,1,50,1,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 BART,2015-07-27,Conference Room Janitorial/Waste Removal Fee,100,Flat Fee,100,,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715004-2 BART,2015-07-27,OMI Gallery,115,2,230,0.35,Non Member Weekday Rate - Founder Discount,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715005 Paycation Launch,2011-07-18,Speciality A/V Sound Technician,40,5,200,,Full Time Member Weekend Rate  - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715005 Paycation Launch,2011-07-18,On Broadway,210,3,630,0.67,Full Time Member Weekend Rate  - Founder Discount,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
715005 Paycation Launch,2011-07-18,Set Up & Reset,50,4,100,1,Full Time Member Weekend Rate  - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715005 Paycation Launch,2011-07-18,Standard Janitorial/Waste Removal Fee,250,Flat Fee,250,1,Full Time Member Weekend Rate  - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715006 BeThePeace,2011-09-18,IHO Staffing,35,7.5,262.5,,Part Member Weekend Rate - Multi Room Discount,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715006 BeThePeace,2011-09-18,Set Up & Reset,50,2.5,125,,Part Member Weekend Rate - Multi Room Discount,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715006 BeThePeace,2011-09-18,On Broadway,255,5,1275,0.25,Part Member Weekend Rate - Multi Room Discount,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
715006 BeThePeace,2011-09-18,Standard Janitorial/Waste Removal Fee,250,Flat Fee,250,,Part Member Weekend Rate - Multi Room Discount,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715006 BeThePeace,2011-09-18,Speciality A/V Sound Technician,40,7,280,,Part Member Weekend Rate - Multi Room Discount,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715007 Pecha Kucha,2011-08-13,Standard Janitorial/Waste Removal Fee,250,Flat Fee,250,,Full Time Member Weekday Rate - Founder Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715007 Pecha Kucha,2011-08-13,Speciality A/V Sound Technician,30,5,150,,Full Time Member Weekday Rate - Founder Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715007 Pecha Kucha,2011-08-13,Set Up & Reset,75,3,225,1,Full Time Member Weekday Rate - Founder Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715007 Pecha Kucha,2011-08-13,On Broadway,180,3,540,1,Full Time Member Weekday Rate - Founder Discount,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
715007 Pecha Kucha,2011-08-13,IHO Staffing,40,5.5,220,,Full Time Member Weekday Rate - Founder Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
715008-2 Ada Initiative,2015-08-11,Compostable Dishware & Silverware (50-100 Hot Cups),15.05,Flat Fee,15.05,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2 Ada Initiative,2015-08-11,On Broadway,150,2,300,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715008-2 Ada Initiative,2015-08-11,Standard Janitorial Fee,150,Flat Fee,150,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2 Ada Initiative,2015-08-11,Set Up & Reset,50,2,100,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008 Ada Initiative,2015-08-11,On Broadway,150,2,300,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715008 Ada Initiative,2015-08-11,Standard Janitorial Fee,150,Flat Fee,150,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008 Ada Initiative,2015-08-11,IHO Staffing,35,4,140,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2 Ada Initiative,2015-08-11,IHO Staffing,35,4,140,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008 Ada Initiative,2015-08-11,Set Up & Reset,50,2,100,,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,Atrium,110,2.5,275,0.5,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,Set Up & Reset,75,2,150,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,On Broadway,180,2.5,450,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,Large Party Janitorial/Waste Removal Fee,350,Flat Fee,350,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,Speciality A/V Sound Technician,40,4,160,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009 HacktheHood,2015-08-12,IHO Staffing,40,4.5,180,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715010 TriNet,2015-09-16,IHO Staffing,35,5,175,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715010 TriNet,2015-09-16,On Broadway,295,3,885,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
715010 TriNet,2015-09-16,Standard Janitorial/Waste Removal Fee,250,Flat Fee,250,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715010 TriNet,2015-09-16,Speciality A/V Sound Technician,40,5,200,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
